"Date"	"Country"	"Reg"	"Infl"	"Fuel"	"Sent"	"ST"	"LT"	"Unem"
2016-01-01	"Ireland"	39722	-2.7	1254	17.1	-0.1461	0.96	8.8
2016-01-01	"Italy"	155851	2	1414.55	0.1	-0.1461	1.534	12
2016-01-01	"Latvia"	1090	0.6	1058.125	-8.2	-0.1461	1.05	10.3
2016-01-01	"Lithuania"	1561	-1.5	1027.0175	-6.6	-0.1461	1.47	8.7
2016-01-01	"Luxembourg"	3477	2.7	1057.38	5.4	-0.1461	0.1839048	6.8
2016-01-01	"Netherlands"	40542	2.4	1432.75	2.1	-0.1461	0.646	6.8
2016-01-01	"Poland"	31941	-1.7	929.245	-11.4	1.7	2.996842	7.2
2016-01-01	"Slovakia"	5473	-5.5	1160.75	-5.4	-0.1461	0.71	10.6
2016-01-01	"Slovenia"	5907	-2.2	1173	-15.8	-0.1461	1.61	9.1
2016-01-01	"Spain"	76334	1.9	1117.2675	-0.9	-0.1461	1.72795	21
2016-01-01	"Sweden"	21648	0.8	1360.3475	8.5	-0.46	0.77	7.5
2016-01-01	"United.Kingdom"	169678	-1.1	1354.295	3.8	0.6475	1.7833	5
2016-02-01	"Austria"	22495	-0.6	1044.8	-13.9	-0.1836	0.52601	6.5
2016-02-01	"Belgium"	49707	1.8	1179.58	-6.9	-0.1836	0.72	8.3
2016-02-01	"Czech.Republic"	19300	1.7	990.874	4.8	0.28	0.46	4.4
2016-02-01	"Denmark"	16611	0.1	1344.352	11.4	-0.08	0.55	6.3
2016-02-01	"Estonia"	1671	-5.5	979.2	-13.7	-0.1836	NA	6.5
2016-02-01	"Finland"	9653	-0.2	1323	6.8	-0.1836	0.53	9.4
2016-02-01	"France"	166728	1.1	1244.426	-16.3	-0.1836	0.5922857	10.8
2016-02-01	"Germany"	250146	1.1	1221.6	-6.4	-0.1836	0.17	4.7
2016-02-01	"Greece"	3310	-1.5	1318.4	-66.8	-0.1836	10.41	24.6
2016-02-01	"Hungary"	6627	3.2	991.752	-19	1.3377	3.36	6
2016-02-01	"Ireland"	21573	-2.7	1213	16.9	-0.1836	0.88	8.7
2016-02-01	"Italy"	173097	2	1375.276	-6	-0.1836	1.558	12.3
2016-02-01	"Latvia"	1246	0.7	1011.54	-7	-0.1836	0.88	10.3
2016-02-01	"Lithuania"	1407	-1.5	1015.998	-8.5	-0.1836	1.42	8.3
2016-02-01	"Luxembourg"	4448	2.7	1019.81	5.6	-0.1836	-0.04161905	6.7
2016-02-01	"Netherlands"	28096	2.4	1398.6	2.8	-0.1836	0.371	6.9
2016-02-01	"Poland"	33795	-1.5	901.366	-11.7	1.68	3.03	7.1
2016-02-01	"Slovakia"	6728	-5.4	1133.8	-7.2	-0.1836	0.56	10.4
2016-02-01	"Slovenia"	4797	-2.2	1141.4	-18.3	-0.1836	1.59	9
2016-02-01	"Spain"	97649	1.9	1081.47	-1.4	-0.1836	1.723524	21.1
2016-02-01	"Sweden"	26869	0.9	1311.934	8.6	-0.5	0.77	7.6
2016-02-01	"United.Kingdom"	83395	-1.1	1309.364	1.1	0.65	1.5032	5.1
2016-03-01	"Austria"	31941	-0.6	1050.33333333333	-12	-0.2285	0.45724	5.9
2016-03-01	"Belgium"	56423	2	1201.53333333333	-6.3	-0.2285	0.62	8.2
2016-03-01	"Czech.Republic"	22799	1.9	980.15	3.4	0.29	0.35	4.1
2016-03-01	"Denmark"	19142	-0.1	1370.38333333333	9.3	-0.13	0.51	6.3
2016-03-01	"Estonia"	2085	-5.5	1011	-15	-0.2285	NA	6.9
2016-03-01	"Finland"	11625	0	1310	10.5	-0.2285	0.53	10.1
2016-03-01	"France"	211254	1	1253.64	-17.1	-0.2285	0.5093333	10.3
2016-03-01	"Germany"	322913	1.1	1238	-6.2	-0.2285	0.17	4.6
2016-03-01	"Greece"	6316	-1.9	1317.66666666667	-71.9	-0.2285	9.12	24.7
2016-03-01	"Hungary"	7502	3.5	1011.26666666667	-23	1.1871	3.13	5.8
2016-03-01	"Ireland"	21529	-2.8	1205.66666666667	10.1	-0.2285	0.73	8.8
2016-03-01	"Italy"	191409	2	1389.61666666667	-6.6	-0.2285	1.375	12.1
2016-03-01	"Latvia"	1548	0.8	1000.33666666667	-9.5	-0.2285	0.71	10.1
2016-03-01	"Lithuania"	1625	-1.5	1013.76666666667	-8.2	-0.2285	1.42	8.1
2016-03-01	"Luxembourg"	5040	2.6	1020.36333333333	8.8	-0.2285	-0.08643478	6.5
2016-03-01	"Netherlands"	29626	2.3	1403.66666666667	-3.4	-0.2285	0.32	6.7
2016-03-01	"Poland"	39303	-1.2	939.703333333333	-10.9	1.67	2.89	6.8
2016-03-01	"Slovakia"	7823	-5.4	1130	-10	-0.2285	0.43	10.1
2016-03-01	"Slovenia"	5887	-2.4	1127	-19.1	-0.2285	1.48	8.6
2016-03-01	"Spain"	111511	2	1099.89	-5.1	-0.2285	1.550762	20.9
2016-03-01	"Sweden"	34712	1.1	1356.69	9.9	-0.59	0.82	7.7
2016-03-01	"United.Kingdom"	518707	-1.2	1311.28666666667	1	0.6476	1.5434	4.9
2016-04-01	"Austria"	31102	-0.7	1097	-13.6	-0.2492	0.37961	6
2016-04-01	"Belgium"	55022	2.2	1254.02	-7.4	-0.2492	0.55	8.1
2016-04-01	"Czech.Republic"	23131	2.1	1022.1925	2.4	0.29	0.43	4
2016-04-01	"Denmark"	19853	-0.1	1426.855	10.6	-0.09	0.4	6.1
2016-04-01	"Estonia"	2235	-5.3	1061.75	-12.9	-0.2492	NA	6.5
2016-04-01	"Finland"	11083	0.2	1353	11.1	-0.2492	0.46	9.8
2016-04-01	"France"	182863	1	1299.975	-18.5	-0.2492	0.5142381	9.9
2016-04-01	"Germany"	315921	1	1296.5	-4.8	-0.2492	0.13	4.2
2016-04-01	"Greece"	9735	-2.2	1369	-73.7	-0.2492	9.03	23.5
2016-04-01	"Hungary"	8063	3.6	1060.805	-19.6	1.1846	3.02	5.5
2016-04-01	"Ireland"	10381	-2.8	1276.5	10.8	-0.2492	0.96	8.9
2016-04-01	"Italy"	168132	1.9	1422.3825	-6	-0.2492	1.4418	11.8
2016-04-01	"Latvia"	1462	1	1059.83	-8.1	-0.2492	0.61	9.7
2016-04-01	"Lithuania"	2036	-1.5	1046.705	-8.8	-0.2492	1.31	7.9
2016-04-01	"Luxembourg"	5233	2.5	1085	7	-0.2492	-0.1236667	6.3
2016-04-01	"Netherlands"	27610	2.3	1467.5	1.1	-0.2492	0.395	6.6
2016-04-01	"Poland"	34753	-1.1	976.1075	-5.9	1.67	2.952857	6.4
2016-04-01	"Slovakia"	7279	-5.3	1192.5	-8.9	-0.2492	0.38	9.8
2016-04-01	"Slovenia"	5074	-2.5	1180.5	-16.4	-0.2492	1.37	8.1
2016-04-01	"Spain"	100279	2	1140.9875	-4.3	-0.2492	1.513524	20.6
2016-04-01	"Sweden"	33580	1.2	1410.9175	8.8	-0.59	0.81	7.3
2016-04-01	"United.Kingdom"	189505	-1.3	1335.195	0.8	0.65	1.5688	4.7
2016-05-01	"Austria"	28462	-0.7	1137.8	-11.5	-0.2572	0.36661	6.3
2016-05-01	"Belgium"	48856	2.4	1296.58	-7.6	-0.2572	0.55	7.9
2016-05-01	"Czech.Republic"	24335	2.3	1056.534	2.4	0.29	0.46	3.7
2016-05-01	"Denmark"	21121	-0.2	1452.148	8.9	-0.09	0.41	6
2016-05-01	"Estonia"	2279	-5.2	1092	-8.4	-0.2572	NA	6.5
2016-05-01	"Finland"	10517	0.4	1397	11.5	-0.2572	0.45	10.8
2016-05-01	"France"	175831	0.9	1327.956	-11.2	-0.2572	0.5094286	9.7
2016-05-01	"Germany"	286931	1	1333.6	-3.2	-0.2572	0.13	4.2
2016-05-01	"Greece"	13489	-2.6	1396.2	-71.9	-0.2572	7.64	23.3
2016-05-01	"Hungary"	8517	3.6	1080.038	-17.2	0.9769	3.35	5.1
2016-05-01	"Ireland"	6499	-2.9	1299.18	12.5	-0.2572	0.76	9.1
2016-05-01	"Italy"	188657	1.9	1456.252	-6.1	-0.2572	1.5263	11.5
2016-05-01	"Latvia"	1415	1	1083.776	-8.6	-0.2572	0.51	9.4
2016-05-01	"Lithuania"	2160	-1.6	1075.306	-11.8	-0.2572	0.86	8.1
2016-05-01	"Luxembourg"	5011	2.4	1108.4	9.9	-0.2572	-0.1452273	6
2016-05-01	"Netherlands"	28791	2.3	1500.4	0	-0.2572	0.384	6.2
2016-05-01	"Poland"	33154	-0.9	1009.682	-9.5	1.68	3.04	6.2
2016-05-01	"Slovakia"	8299	-5.3	1222.4	-7	-0.2572	0.41	9.6
2016-05-01	"Slovenia"	5466	-2.6	1206	-17.4	-0.2572	1.41	7.8
2016-05-01	"Spain"	113671	2	1169.734	-3	-0.2572	1.5665	20
2016-05-01	"Sweden"	34475	1.3	1443.682	8.8	-0.6	0.77	7.6
2016-05-01	"United.Kingdom"	203585	-1.4	1395.192	-1.6	0.65	1.5366	4.8
2016-06-01	"Austria"	33751	-0.8	1154.5	-8.8	-0.2679	0.32766	6.1
2016-06-01	"Belgium"	55272	2.6	1326.325	-6	-0.2679	0.43	7.8
2016-06-01	"Czech.Republic"	25714	2.4	1095.955	2.9	0.29	0.45	4.1
2016-06-01	"Denmark"	23641	-0.4	1461.6975	9.8	-0.17	0.23	6
2016-06-01	"Estonia"	2022	-5.1	1094.75	-8.9	-0.2679	NA	6.8
2016-06-01	"Finland"	10753	0.5	1433.75	15.2	-0.2679	0.33	9.3
2016-06-01	"France"	227353	0.7	1353.0475	-12.6	-0.2679	0.3899545	9.3
2016-06-01	"Germany"	339563	1	1348	-1.6	-0.2679	-0.02	4.2
2016-06-01	"Greece"	8863	-2.7	1429.75	-68	-0.2679	7.92	22.5
2016-06-01	"Hungary"	9696	3.7	1096.9025	-18.2	0.927	3.31	5
2016-06-01	"Ireland"	1623	-2.9	1329	13.5	-0.2679	0.52	9.3
2016-06-01	"Italy"	166232	1.8	1477.34	-12.3	-0.2679	1.4535	11.4
2016-06-01	"Latvia"	1937	1.1	1110.96	-8.7	-0.2679	0.48	9.4
2016-06-01	"Lithuania"	1899	-1.8	1097.1575	-8.1	-0.2679	0.86	8.1
2016-06-01	"Luxembourg"	5106	2.3	1127.5	10.1	-0.2679	-0.2352273	5.9
2016-06-01	"Netherlands"	39249	2.1	1521.5	5.3	-0.2679	0.25	5.9
2016-06-01	"Poland"	38746	-0.7	1024.1725	-9.4	1.71	3.11	6
2016-06-01	"Slovakia"	8354	-5.3	1257.5	-7.5	-0.2679	0.77	9.5
2016-06-01	"Slovenia"	5764	-2.6	1227.75	-16.8	-0.2679	1.36	7.5
2016-06-01	"Spain"	123790	1.9	1185.3175	-2.4	-0.2679	1.479955	19.4
2016-06-01	"Sweden"	36307	1.4	1448.0125	10.9	-0.63	0.52	7.6
2016-06-01	"United.Kingdom"	255766	-1.5	1393.125	-1.2	0.6386	1.3105	4.9
2016-07-01	"Austria"	26882	-0.9	1129	-8.1	-0.2945	0.15833	6.1
2016-07-01	"Belgium"	34373	2.8	1295.54	-4	-0.2945	0.2	8.1
2016-07-01	"Czech.Republic"	18739	2.4	1091.29	0.3	0.29	0.37	4.3
2016-07-01	"Denmark"	15697	-0.5	1416.175	7.6	-0.19	0.07	6.2
2016-07-01	"Estonia"	1937	-5.1	1083	-6.3	-0.2945	NA	6.7
2016-07-01	"Finland"	8342	0.7	1404.25	14.9	-0.2945	0.12	7.8
2016-07-01	"France"	132990	0.5	1307.725	-13.8	-0.2945	0.171381	9.2
2016-07-01	"Germany"	278866	1.1	1323.75	-2.1	-0.2945	-0.15	4.2
2016-07-01	"Greece"	7034	-2.7	1417.75	-69.2	-0.2945	7.99	22.6
2016-07-01	"Hungary"	8064	3.6	1073.3825	-14.5	0.889	2.88	4.9
2016-07-01	"Ireland"	29873	-2.9	1316.5	5.1	-0.2945	0.43	9.1
2016-07-01	"Italy"	137223	1.6	1455.2825	-11	-0.2945	1.2272	10.7
2016-07-01	"Latvia"	1257	1.1	1099.2825	-8.7	-0.2945	0.3	9.6
2016-07-01	"Lithuania"	1651	-1.9	1084.305	-8.9	-0.2945	0.86	7.8
2016-07-01	"Luxembourg"	4141	2.2	1093	8.4	-0.2945	-0.364619	6.1
2016-07-01	"Netherlands"	31026	2.1	1482.25	3	-0.2945	0.062	5.8
2016-07-01	"Poland"	31424	-0.6	1008.345	-8.9	1.71	2.888572	6
2016-07-01	"Slovakia"	6826	-5.3	1224	-8.9	-0.2945	0.49	9.5
2016-07-01	"Slovenia"	4700	-2.7	1212.25	-13.7	-0.2945	0.95	7.4
2016-07-01	"Spain"	107306	1.9	1161.21	-5.8	-0.2945	1.169095	19
2016-07-01	"Sweden"	24197	1.4	1389.8175	9.5	-0.67	0.17	6.3
2016-07-01	"United.Kingdom"	178523	-1.5	1330.7125	-9.2	0.4869	0.9569	5
2016-08-01	"Austria"	23690	-0.9	1101	-8.7	-0.2982	0.10683	6.3
2016-08-01	"Belgium"	38655	3	1242.534	-2.5	-0.2982	0.15	8
2016-08-01	"Czech.Republic"	21251	2.4	1071.06	1.8	0.29	0.29	3.7
2016-08-01	"Denmark"	17424	-0.6	1408.474	10.3	-0.21	0.04	6.3
2016-08-01	"Estonia"	1850	-5	1065	-6.2	-0.2982	NA	7.5
2016-08-01	"Finland"	9201	0.8	1369.4	17.7	-0.2982	0.06	7.2
2016-08-01	"France"	98211	0.4	1279.126	-15.4	-0.2982	0.1534348	9.9
2016-08-01	"Germany"	245076	1.1	1307.2	-2.5	-0.2982	-0.13	4.1
2016-08-01	"Greece"	4174	-2.8	1396.4	-70.1	-0.2982	8.19	23.3
2016-08-01	"Hungary"	7177	3.4	1059.066	-17.6	0.7529	2.83	4.9
2016-08-01	"Ireland"	7297	-2.9	1289	8.6	-0.2982	0.43	8.8
2016-08-01	"Italy"	72004	1.5	1435.53	-12.9	-0.2982	1.1763	10.1
2016-08-01	"Latvia"	1168	1.1	1057.748	-9.8	-0.2982	0.12	9.6
2016-08-01	"Lithuania"	1552	-2.1	1054.764	-9.3	-0.2982	0.86	7.5
2016-08-01	"Luxembourg"	3359	2	1074	11	-0.2982	-0.3841304	6.1
2016-08-01	"Netherlands"	26846	2.1	1465.8	4.3	-0.2982	0.027	5.4
2016-08-01	"Poland"	28467	-0.5	1009.454	-8.2	1.71	2.71	6
2016-08-01	"Slovakia"	6906	-5.4	1203	-9	-0.2982	0.3	9.5
2016-08-01	"Slovenia"	3601	-2.7	1176.8	-13.8	-0.2982	0.8	7.3
2016-08-01	"Spain"	64089	1.9	1137.93	-5.2	-0.2982	1.014304	18.9
2016-08-01	"Sweden"	27316	1.5	1372.938	9.2	-0.74	0.1	6.6
2016-08-01	"United.Kingdom"	81640	-1.5	1285.874	-7.5	0.367	0.7421	4.9
2016-09-01	"Austria"	29836	-1	1117.5	-10.6	-0.3016	0.14841	6
2016-09-01	"Belgium"	41748	3.2	1267.075	-9.3	-0.3016	0.18	7.6
2016-09-01	"Czech.Republic"	19946	2.3	1074.9775	3.6	0.29	0.25	3.9
2016-09-01	"Denmark"	18452	-0.7	1401.8925	9	-0.19	0.01	6.4
2016-09-01	"Estonia"	1959	-5	1066.25	-4.7	-0.3016	NA	6.9
2016-09-01	"Finland"	9645	0.8	1381.75	18.1	-0.3016	0.08	7.7
2016-09-01	"France"	168820	0.5	1292.435	-13.2	-0.3016	0.1836818	9.7
2016-09-01	"Germany"	298002	1.2	1317.75	-2.9	-0.3016	-0.09	3.7
2016-09-01	"Greece"	4595	-2.8	1414.25	-65.9	-0.3016	8.34	22.1
2016-09-01	"Hungary"	8225	3.3	1084.355	-17.3	0.7976	2.88	4.7
2016-09-01	"Ireland"	4707	-3	1289	6.6	-0.3016	0.32	7.8
2016-09-01	"Italy"	154393	1.4	1453.1475	-12.6	-0.3016	1.2661	11.7
2016-09-01	"Latvia"	1530	1.1	1064.255	-7.5	-0.3016	0.1	9.4
2016-09-01	"Lithuania"	1703	-2.1	1072.0325	-8.3	-0.3016	0.79	7.3
2016-09-01	"Luxembourg"	3568	1.9	1104	6.8	-0.3016	-0.3802273	6.3
2016-09-01	"Netherlands"	33327	2	1494.25	8.8	-0.3016	0.061	5.7
2016-09-01	"Poland"	32746	-0.4	1026.7125	-6.7	1.71	2.85	5.9
2016-09-01	"Slovakia"	7126	-5.4	1229.75	-6.1	-0.3016	0.32	9.6
2016-09-01	"Slovenia"	4585	-2.6	1209.5	-13.2	-0.3016	0.75	7.4
2016-09-01	"Spain"	79591	2	1156.8875	-7.3	-0.3016	1.040909	18.9
2016-09-01	"Sweden"	32292	1.4	1376.1225	13.1	-0.75	0.22	6.1
2016-09-01	"United.Kingdom"	469696	-1.4	1306.18	-1.7	0.3509	0.8243	4.9
2016-10-01	"Austria"	26273	-1.1	1145	-9	-0.309	0.24071	5.6
2016-10-01	"Belgium"	41969	3.5	1296.524	-13.5	-0.309	0.27	7.3
2016-10-01	"Czech.Republic"	21905	2.2	1086.546	5.2	0.29	0.37	3.7
2016-10-01	"Denmark"	17076	-0.7	1436.872	9.3	-0.2	0.13	6.3
2016-10-01	"Estonia"	1910	-4.9	1078.4	-3.3	-0.309	NA	7.2
2016-10-01	"Finland"	9159	0.8	1413.8	19.9	-0.309	0.17	8.1
2016-10-01	"France"	155194	0.3	1326.632	-14.6	-0.309	0.3309	10.3
2016-10-01	"Germany"	262724	1.2	1335	-2.5	-0.309	0	3.9
2016-10-01	"Greece"	4995	-2.9	1430.8	-63.6	-0.309	8.33	22.7
2016-10-01	"Hungary"	7951	3	1124.308	-18.8	0.86	2.93	4.5
2016-10-01	"Ireland"	2257	-3.1	1299	6.7	-0.309	0.64	7.4
2016-10-01	"Italy"	147435	1.3	1478.5	-11.9	-0.309	1.45	11.9
2016-10-01	"Latvia"	1288	1.2	1090.036	-12.1	-0.309	0.19	9.2
2016-10-01	"Lithuania"	1740	-2.1	1091.726	-6	-0.309	0.31	7.1
2016-10-01	"Luxembourg"	4275	1.7	1133.4	5.6	-0.309	-0.3056667	6.3
2016-10-01	"Netherlands"	29814	2	1516.2	8.4	-0.309	0.156	5.7
2016-10-01	"Poland"	32392	-0.3	1051.11	-7.4	1.72	3.01	5.7
2016-10-01	"Slovakia"	7511	-5.4	1238	-5.5	-0.309	0.42	9.3
2016-10-01	"Slovenia"	4846	-2.6	1221.8	-11.2	-0.309	0.62	7.9
2016-10-01	"Spain"	83248	2	1180.732	-4.8	-0.309	1.072619	18.8
2016-10-01	"Sweden"	31840	1.3	1386.872	13.6	-0.75	0.24	6.4
2016-10-01	"United.Kingdom"	180168	-1.4	1273.076	-3.3	0.3524	1.078	4.7
2016-11-01	"Austria"	25491	-1.2	1125.25	-8.6	-0.3127	0.49164	5.7
2016-11-01	"Belgium"	39645	3.5	1276.35	-7.5	-0.3127	0.57	7.1
2016-11-01	"Czech.Republic"	23161	2.2	1088.5075	5.8	0.29	0.55	3.5
2016-11-01	"Denmark"	18058	-0.8	1407.115	8	-0.18	0.32	6.1
2016-11-01	"Estonia"	1880	-4.8	1096.5	-3.6	-0.3127	NA	6.6
2016-11-01	"Finland"	9004	0.7	1399.75	19.9	-0.3127	0.41	8.1
2016-11-01	"France"	163161	0.1	1319.05	-10.6	-0.3127	0.6673182	10.5
2016-11-01	"Germany"	276567	1.3	1324	-1.2	-0.3127	0.19	3.9
2016-11-01	"Greece"	5897	-3.1	1427.75	-66.9	-0.3127	7.33	24.1
2016-11-01	"Hungary"	9415	2.6	1101.4475	-15	0.673	3.36	4.4
2016-11-01	"Ireland"	754	-3.2	1301.5	5.1	-0.3127	0.88	7.1
2016-11-01	"Italy"	146397	1.1	1471.8875	-12.1	-0.3127	1.943	12.6
2016-11-01	"Latvia"	1275	1.1	1104.865	-13	-0.3127	0.56	9.2
2016-11-01	"Lithuania"	1536	-2.1	1088.72	-3.5	-0.3127	0.31	7.4
2016-11-01	"Luxembourg"	3838	1.5	1121	10.3	-0.3127	-0.1472273	6.3
2016-11-01	"Netherlands"	32082	1.8	1502	10.7	-0.3127	0.385	5.5
2016-11-01	"Poland"	37412	-0.2	1022.0575	-9.1	1.73	3.41	5.5
2016-11-01	"Slovakia"	7830	-5.4	1227.25	-7.3	-0.3127	0.72	9.1
2016-11-01	"Slovenia"	4784	-2.6	1232	-10	-0.3127	0.89	8
2016-11-01	"Spain"	92653	2	1168.59	-2.2	-0.3127	1.423818	18.8
2016-11-01	"Sweden"	31801	1.3	1348.6075	13.1	-0.79	0.43	6.2
2016-11-01	"United.Kingdom"	184101	-1.4	1333.795	-6.9	0.3523	1.3818	4.5
2016-12-01	"Austria"	25662	-1.1	1161.66666666667	-3.5	-0.3158	0.53445	5.6
2016-12-01	"Belgium"	33523	3.5	1304.9	-5.4	-0.3158	0.61	7.3
2016-12-01	"Czech.Republic"	21913	2.2	1104.41333333333	5.5	0.29	0.53	3.6
2016-12-01	"Denmark"	19408	-0.8	1464.3	8.5	-0.2	0.39	6.1
2016-12-01	"Estonia"	1381	-4.7	1088.66666666667	-3.3	-0.3158	NA	6.4
2016-12-01	"Finland"	8145	0.6	1420.33333333333	22.4	-0.3158	0.46	7.9
2016-12-01	"France"	194372	-0.2	1347.81333333333	-10.2	-0.3158	0.7497619	10.3
2016-12-01	"Germany"	256533	1.3	1367.66666666667	-0.7	-0.3158	0.25	3.5
2016-12-01	"Greece"	4765	-3.2	1450.66666666667	-64.4	-0.3158	6.94	23.9
2016-12-01	"Hungary"	9750	2.3	1130.66666666667	-14	0.6565	3.31	4.3
2016-12-01	"Ireland"	434	-3.4	1322.33333333333	5.7	-0.3158	0.74	7.1
2016-12-01	"Italy"	125062	0.9	1495.60666666667	-10.2	-0.3158	1.886	12
2016-12-01	"Latvia"	1141	1.1	1108.62333333333	-18.3	-0.3158	0.9	9.4
2016-12-01	"Lithuania"	1414	-1.9	1096.57333333333	-4.7	-0.3158	0.31	8.5
2016-12-01	"Luxembourg"	3065	1.4	1147.33333333333	11.8	-0.3158	-0.09672727	6.7
2016-12-01	"Netherlands"	35505	1.7	1544.33333333333	12.8	-0.3158	0.436	5.1
2016-12-01	"Poland"	43900	-0.1	1056.69	-8.8	1.73	3.54	5.5
2016-12-01	"Slovakia"	8010	-5.4	1255.66666666667	-5.5	-0.3158	1.01	9
2016-12-01	"Slovenia"	3552	-2.8	1222.13666666667	-11	-0.3158	0.96	8.2
2016-12-01	"Spain"	96888	1.9	1201.03666666667	-2.7	-0.3158	1.436667	18.4
2016-12-01	"Sweden"	37281	1.2	1413.11666666667	14.9	-0.79	0.61	6.5
2016-12-01	"United.Kingdom"	178022	-1.5	1359.56	-4.6	0.35	1.4336	4.5
2017-01-01	"Austria"	26352	-1	1190.2	-2.6	-0.3255	0.57045	5.8
2017-01-01	"Belgium"	51701	3.3	1383.338	-1	-0.3255	0.7	7.7
2017-01-01	"Czech.Republic"	20818	2.3	1143.102	7.1	0.28	0.47	3.6
2017-01-01	"Denmark"	19513	-0.8	1508.394	11.9	-0.23	0.37	6.3
2017-01-01	"Estonia"	2042	-4.7	1154.4	-1.7	-0.3255	NA	6.1
2017-01-01	"Finland"	12746	0.5	1488.6	22.6	-0.3255	0.5	9.2
2017-01-01	"France"	153046	-0.3	1408.202	-8.6	-0.3255	0.8630909	10.4
2017-01-01	"Germany"	241399	1.3	1399.2	0.2	-0.3255	0.25	4
2017-01-01	"Greece"	6460	-3.1	1536.8	-67.8	-0.3255	7.04	23.8
2017-01-01	"Hungary"	6420	1.8	1189.384	-11.4	0.2265	3.4	4.4
2017-01-01	"Ireland"	39005	-3.6	1367	6.9	-0.3255	1.16	7.2
2017-01-01	"Italy"	172033	0.8	1544.306	-12.9	-0.3255	1.9911	12.4
2017-01-01	"Latvia"	1445	1.2	1166.74	-17.3	-0.3255	0.89	9.5
2017-01-01	"Lithuania"	1827	-1.8	1145.354	-7.5	-0.3255	0.31	8.1
2017-01-01	"Luxembourg"	4108	1.3	1184.6	10.9	-0.3255	-0.07609091	6.4
2017-01-01	"Netherlands"	51121	1.7	1569	15	-0.3255	0.481	5.7
2017-01-01	"Poland"	38232	0	1086.5	-7	1.73	3.68	5.5
2017-01-01	"Slovakia"	5423	-5.4	1310.4	-6.7	-0.3255	1.03	8.9
2017-01-01	"Slovenia"	5550	-2.8	1290.028	-4.9	-0.3255	0.99	8.3
2017-01-01	"Spain"	84515	1.9	1242.356	-2.5	-0.3255	1.466318	18.8
2017-01-01	"Sweden"	23282	1.1	1494.824	15.6	-0.77	0.65	7.3
2017-01-01	"United.Kingdom"	174564	-1.5	1377.19	-5.1	0.35	1.4203	4.6
2017-02-01	"Austria"	25311	-0.8	1200.75	-1.5	-0.3286	0.58985	6.2
2017-02-01	"Belgium"	51942	3.2	1386.225	-4.3	-0.3286	0.87	7.8
2017-02-01	"Czech.Republic"	20455	2.2	1150.29	7.1	0.28	0.63	3.5
2017-02-01	"Denmark"	17462	-0.9	1517.1725	13.5	-0.23	0.33	6.4
2017-02-01	"Estonia"	1653	-4.6	1219	-1.8	-0.3286	NA	5.6
2017-02-01	"Finland"	9167	0.4	1485.75	20.9	-0.3286	0.52	9.2
2017-02-01	"France"	161874	-0.5	1415.65	-9.8	-0.3286	1.0307	10.1
2017-02-01	"Germany"	243602	1.3	1405.75	-2.1	-0.3286	0.26	4.3
2017-02-01	"Greece"	5192	-3.1	1546.5	-73.3	-0.3286	7.52	23.8
2017-02-01	"Hungary"	8003	1.4	1201.035	-11.9	0.3004	3.52	4.5
2017-02-01	"Ireland"	17090	-3.8	1394	6.3	-0.3286	0.88	7.1
2017-02-01	"Italy"	184347	0.6	1551.4825	-14.6	-0.3286	2.352	11.9
2017-02-01	"Latvia"	1177	1	1176.185	-16.5	-0.3286	0.99	9.4
2017-02-01	"Lithuania"	1639	-1.6	1160.9325	-10	-0.3286	0.31	8.2
2017-02-01	"Luxembourg"	4042	1.2	1187	9.4	-0.3286	0.5543	6.1
2017-02-01	"Netherlands"	31986	1.8	1586.5	17.5	-0.3286	0.486	5.6
2017-02-01	"Poland"	38508	0	1104.0225	-8.4	1.73	3.81	5.4
2017-02-01	"Slovakia"	8366	-4.6	1323.5	-6.6	-0.3286	1.09	8.7
2017-02-01	"Slovenia"	4951	-2.9	1296.945	-8.6	-0.3286	1.01	7.9
2017-02-01	"Spain"	97796	1.9	1250.33	-3.8	-0.3286	1.703	18.9
2017-02-01	"Sweden"	27735	1	1504.595	15.2	-0.69	0.66	7.4
2017-02-01	"United.Kingdom"	83115	-1.3	1408.465	-4.3	0.35	1.3058	4.6
2017-03-01	"Austria"	36830	-0.6	1170.25	-1.4	-0.3293	0.59235	5.9
2017-03-01	"Belgium"	61066	3	1356.825	-0.4	-0.3293	0.87	7.6
2017-03-01	"Czech.Republic"	26786	2.1	1144.81	7.2	0.28	0.87	3.3
2017-03-01	"Denmark"	22773	-0.9	1494.49	13.9	-0.25	0.19	6
2017-03-01	"Estonia"	2348	-4.5	1207.25	-2.1	-0.3293	NA	5.7
2017-03-01	"Finland"	11202	0.3	1479.25	23.2	-0.3293	0.51	9.6
2017-03-01	"France"	226134	-0.6	1391.9775	-9.8	-0.3293	1.021609	9.7
2017-03-01	"Germany"	359683	1.3	1373.25	0.2	-0.3293	0.35	4
2017-03-01	"Greece"	9445	-3.2	1532.5	-74.4	-0.3293	7.17	22.6
2017-03-01	"Hungary"	9924	0.9	1164.36	-11.3	0.3418	3.48	4.6
2017-03-01	"Ireland"	19893	-4	1384	7.5	-0.3293	0.98	6.9
2017-03-01	"Italy"	226780	0.5	1543.8075	-13.6	-0.3293	2.401	12.1
2017-03-01	"Latvia"	1447	0.9	1178.67	-14	-0.3293	0.94	9.2
2017-03-01	"Lithuania"	2049	-1.5	1154.3525	-11.6	-0.3293	0.31	7.9
